Caption,Image Link,Eng. Rate by Followers,Date,Type
For far too long the car industry has shaped our cities landscapes and lives. ⁣⁣We need sustainable #MobilityForAll.,https://imgs.socialinsider.io/instagram/2024/09/greenpeace_18113160559407151.jpeg,0.62827,2024-09-24 10:53 AM,IMAGE
There are no profits on a dead planet.⁣⁣If you know a fossil fuel CEO can you pass on this reminder?⁣⁣If not tag their companies below! 👀⁣⁣2024 is forecast to either match or surpass the temperatures of the previous HOTTEST year on record… 2023. ⁣⁣Join thousands of other climate defenders and DEMAND that big oil #StopDrillingStartPaying - hit link in bio 👉 Greenpeace⁣.⁣.⁣.⁣**Images of CEOs in this post are staged and doctored for illustrative purposes. Illustrations are created without the use of generative artificial intelligence.⁣⁣***all $ figures quoted are US$,https://imgs.socialinsider.io/instagram/2024/04/greenpeace_17923244483893666.jpeg,0.61202,2024-04-26 03:22 PM,CAROUSEL_ALBUM
This month alone the world has been gripped by devastating floods and wildfires 🌊🔥😩⁣⁣People everywhere are suffering the consequences of extreme weather which is becoming more frequent and more deadly. All the while the fossil fuel companies who are fueling the climate crisis grow richer by the hour.⁣⁣😡 Enough is enough! ⁣⁣Extreme weather events like these will only get worse until oil and gas giants are forced to stop drilling and start paying for THEIR climate damage (👆 Link in bio)⁣⁣#StopDrillingStartPaying #MakePollutersPay  #PayUp #Floods #Wildfires #ClimateCrisis #DavidAttenborough #BigOil,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_18119111665364401.jpeg,0.6067,2024-10-08 01:01 PM,reel
⛈️🌍 Several countries around the world are reeling from deadly floods and torrential rains.Many people have lost their lives and countless families have lost their homes 😓 Our hearts go out to all those impacted.These pictures show just some of the many countries hit by severe flooding in West and Central Africa Central and Eastern Europe Southeast Asia and the Americas. Solidarity with all those affected and responding to the disasters ♥️The fossil fuel industry is worsening weather extremes everywhere.Oil gas and coal giants are driving the world deeper into climate disaster. They must be held to account.It’s time they stop polluting and start paying for the damage they’ve done.📷 Getty ‌...#endfossilfuels #StopDrillingStartPaying  #makepolluterspay  #climatejustice  #romania  #nigeria  #myanmar #poland #sudan  #czechrepublic  #austria #kenya #louisiana  #stormboris,https://imgs.socialinsider.io/instagram/2024/09/greenpeace_17914680143900258.jpeg,0.59187,2024-09-16 03:59 PM,CAROUSEL_ALBUM
No you don’t need your own plane. (Not even if it’s a timeshare.)⁣ ⁣Instead of flying around in massively polluting private planes billionaires should pay their fair share in taxes to fund climate environmental and social solutions. #TaxTheSuperRich⁣,https://imgs.socialinsider.io/instagram/2025/01/greenpeace_18015641000671099.jpeg,0.59142,2025-01-21 08:06 PM,IMAGE
Who pays for the #climatecrisis?olifro.st explains why big oil should foot the bill for the damage caused by extreme weather.#StopDrillingStartPaying (link in bio),https://imgs.socialinsider.io/instagram/2024/07/greenpeace_17974880381720648.jpeg,0.57131,2024-07-02 10:07 AM,reel
Plastic production has already reached unsustainable levels but it is set to nearly TRIPLE by 2050 if industry have their way.⁣⁣A Global #PlasticsTreaty is our chance to turn off the taps. ⁠⁣⁣We need a strong Treaty that sets legally binding targets for corporations to slash their excessive plastic production. ⁠⁣⁠⁣But it wont be easy: the plastic and fossil fuel industry will be out in strong at the Treaty negotiations to try and derail an agreement. This is why we need strong public support more than ever. ⁣⁠⁣Sign the petition to support plastic reduction & a strong Treaty 👉 link in bio greenpeace⁣⁣#INC5 #plasticpollution #plasticcrisis #plasticwaste,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_18013407848434413.jpeg,0.56967,2024-11-17 01:05 PM,CAROUSEL_ALBUM
☕️🦐🍚 Breakfast lunch dinner…. Are microplastics on your menu? 😬Science is only beginning to understand the long-term effects of plastic on human health but what we do know is that the only way to reduce microplastics is to cut plastic production!💪 Act now and tell world leaders to step up and champion a strong and ambitious Global #PlasticsTreaty! Tap the link in our bio to sign the petition! 📷 Carousel by greenpeaceuk #BreakFreeFromPlastic #Plastics #ClimateCrisis #FossilFuels #EndOil #plasticpollution #realsolutions #plasticfree #zerowaste #Reuse #Refill #Microplastics #Food,https://scontent-fra3-1.cdninstagram.com/v/t51.75761-15/479168617_18492868423031463_2050131030319138373_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ccb=1-7&_nc_sid=18de74&_nc_ohc=KMeRRaaZI4YQ7kNvwGbcdjA&_nc_oc=AdnxKxkOE-GTnS1pxzSjDCcMKX3-6Z08DAcytzeoi_Nybuze8MMKOuXC4oGNa4eu7JU&_nc_zt=23&_nc_ht=scontent-fra3-1.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=PVA6SkJBF0YhWBm71XL6cg&oh=00_AfHoY9iMM1b01l6JAGe4sKn75TamoaOokw4pj2QwcU8YFQ&oe=68071EDE,0.56742,2025-02-14 12:24 PM,CAROUSEL_ALBUM
The super-rich are fuelling climate destruction with their emissions-spewing luxury lifestyles while the most vulnerable are left to bear the costs of a warming planet.⁣⁣Its time to tackle luxury emissions such as private jets and #TaxTheSuperRich to address inequality and raise funds for investments that improve lives —meeting peoples needs with solutions like green housing and public transport.,https://imgs.socialinsider.io/instagram/2024/12/greenpeace_18067169767682552.jpeg,0.56657,2024-12-04 12:15 PM,IMAGE
The world is burning and Big Oil is fanning the flames.Let’s not allow a small group of greedy corporations and billionaires to get in the way of a liveable future.🎨​ Powerful cartoon by Matt Golding / Golding Cartoons (golding68) #fires #californiafires #climatecrisis #climatebreakdown #makepolluterspay #stopdrillingstartpaying,https://imgs.socialinsider.io/instagram/2025/01/greenpeace_18032628386570405.jpeg,0.55244,2025-01-11 10:32 AM,IMAGE
How on Earth is it normal that billionaires grow richer every second while millions struggle to afford food housing and survive climate disasters?Inequality is out of control because our system rewards wealth with more wealth. The rich get richer while the rest are left behind. This isn’t just unfair—it’s a feedback loop driving us toward collapse.We’re told myths to justify this: that wealth trickles down that billionaires are essential that capitalism will lift all boats. But the truth? The system is rigged to keep power where it is.It’s time to disrupt this cycle. Taxing the super-rich isn’t radical—it’s necessary. It’s a way to reduce inequality and fund solutions for poverty climate and environmental crises.The ultra-rich and big polluters must pay.🎨 via greenpeace_canada featuring facts and figures from oxfaminternational’s 2022 Carbon Inequality Kills report.#TaxTheSuperRich #MakePollutersPay #FightInequality #ClimateCrisis #LiveBeforeProfits,https://imgs.socialinsider.io/instagram/2025/02/greenpeace_17940409031975108.jpeg,0.5507,2025-02-25 12:53 PM,CAROUSEL_ALBUM
We joined when Greenpeace Nordic activists took action against the deep sea mining company Loke Marine Minerals.Loke Marine Minerals wants to mine one of the last untouched ecosystems we have in the world: the Arctic deep sea. We are here to demand a halt on deep sea mining before it’s too late. The Norwegian government should join the call for a moratorium on deep sea mining instead of opening up the fragile Arctic to a destructive industry.The oceans are already in crisis. Climate change overfishing and pollution is pushing the oceans to the brink of collapse. Deep sea mining would bring destruction into one of the last ecosystems that so far has been sheltered from industrial exploitation.Take action and sign the petition to stop deep sea mining before it’s too late.: link in bio!#StopDeepSeaMining #SaveTheArctic #ProtectTheOceans,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_18063469633588872.jpeg,0.5469,2024-10-03 07:29 PM,reel
✊ LEADING. RESISTING. SURVIVING. THRIVING 💜⁣⁣Women are on the frontlines of environmental and social justice—leading movements defending land and water and fighting for their communities. Yet they are among the first to suffer the consequences of climate chaos war and economic injustice.⁣⁣80% of people displaced by climate disasters are women.⁣⁣Women land defenders face increasing violence—2023 saw a surge in attacks against those protecting forests and water.⁣⁣In many countries rising toxic masculinity—fuelled by reckless politicians—threatens hard-won gender rights.⁣⁣While we celebrate progress and call to accelerate action we must recognise the struggle. Women’s leadership in the fight for a just and liveable world must be supported and protected.⁣.⁣.⁣.⁣⁣#IWD #InternationalWomensDay #WomensDay  #IWD2025 #WomensHistoryMonth  #WomensHistoryMonth2025 #ClimateJustice,https://imgs.socialinsider.io/instagram/2025/03/greenpeace_18136556299391826.jpeg,0.54106,2025-03-08 11:00 AM,IMAGE
😒 Is nothing is off limits to billionaires?⁣⁣THEY should be the ones paying for the destruction they cause by fuelling the #climatecrisis ⁣⁣Thanks for the laugh advocacyantics 🙏⁣⁣#stopdrillingstartpaying #sillysunday #penguins,https://imgs.socialinsider.io/instagram/2025/04/greenpeace_17858337564403748.jpeg,0.54104,2025-04-13 03:20 PM,reel
From flooded stadiums to “too hot to train” and hail the size of golf balls. The impact of fossil fuelled climate chaos on sport and sportspeople is clear.⁣⁣So is the urgent need to CUT dangerous emissions and DUMP the polluting oil and gas sponsors that are threatening everything we love.⁣⁣World leaders must act NOW to hold greedy fossil fuel corporations to account for the loss & damage they’ve caused to climate nature and our communities. ⁣⁣It’s time for Big Oil to STOP drilling and START paying. Sign the petition in bio greenpeace☝🏾☝🏾⁣⁣.⁣.⁣#ExtremeWeather #CopaAmerica24 #Euros2024 #AFCON #AFC #UEFA #Olympics #ParaOlympics #KickPollutersOut #StopDrillingStartPaying #Football #Climate #ClimateActionNow,https://imgs.socialinsider.io/instagram/2024/07/greenpeace_17911186448964590.jpeg,0.53455,2024-07-09 12:00 PM,CAROUSEL_ALBUM
Four oil and gas corporations have recently tried to use lawsuits to silence Greenpeace and to intimidate the climate movement…⁣⁣Shell has backed down this week. totalenergies lost.⁣⁣Two down. Two to go. ⁣⁣You have PROVEN how effective people power can be. But our work is far from over. Now two crucial lawsuits from oil giants Energy Transfer and ENI still require your support! ⁣⁣Let’s make it four for four lawsuits - sign our Open Letter at link in bio 👉 greenpeace⁣⁣#imwithgreenpeace #stopdrillingstartpaying #wewillnotbesilenced,https://imgs.socialinsider.io/instagram/2024/12/greenpeace_18075830857611878.jpeg,0.52815,2024-12-14 01:40 PM,CAROUSEL_ALBUM
🌀 Hurricane Beryl the earliest Category 5 storm on record in the Atlantic Ocean has devastated parts of the Caribbean causing fatalities and widespread destruction. (Video credit: CIRA_CSU)🌊 The abnormally warm ocean waters that facilitated Beryl’s alarming strengthening are a clear indicator that this hurricane season will be far from normal in a world warming due to fossil fuel pollution. cnn🏚️ Switzerland France and Italy have faced unprecedented rainfall leading to severe flooding. Rivers have overflowed flooding towns leading to evacuations and mortalities. 🛢️ High temperatures caused by burning coal oil and gas have been making disasters such as storms and wildfires worse scientific assessments have found. the.independent🛢️ “Climate change driven primarily from the burning of fossil fuels continues to cause increases in both high-severity fires that kill vegetation and dry out soils and extreme rainfall events that deliver more precipitation in shorter amounts of time.” nytimes💰 Oil corporations have known for 50 years that their operations cause global heating and extreme weather. 🏚️ So when extreme weather disasters driven by fossil fuels cause huge damage Who Pays?👉 Tell us in the comments,https://scontent-fra5-2.cdninstagram.com/v/t51.29350-15/449876367_1441516569900454_1558677961967583910_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=107&ccb=1-7&_nc_sid=18de74&_nc_ohc=yDwMbfi-T84Q7kNvgG-2Z81&_nc_oc=Adh66Rin8dOB_GoCeZCV_QBahQXKqS9s_sMQvcfSJ2ADVcgrRNn3p4xCbBpzNCzsKvc&_nc_zt=23&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=kr-tNFpUYN5kJzg_k8DNwg&oh=00_AYFGgpYX97Af9uhvBqvBYHRlUmPTJTXNC4aCKfLNFH_RNg&oe=67DE8257,0.52424,2024-07-03 09:11 PM,CAROUSEL_ALBUM
